
############################################################   data hex round1  ###################################################################################

    canbustest@ubuntu:~/Documents$ /bin/python3 /home/canbustest/Documents/use70recv.py
    posix
    Message sent on Enable state data: Timestamp:        0.000000    ID: 06000001    X Rx                DL:  8    23 0d 20 01 00 00 00 00
    Angle_sent , 0 , Receive , Timestamp: 1679748604.643736    ID: 07000001    X Rx                DL:  8    01 aa 00 00 00 00 00 00     Channel: can0
    Angle_sent , 380 , Receive , Timestamp: 1679750553.819960    ID: 07000001    X Rx                DL:  8    01 f1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 390 , Receive , Timestamp: 1679750554.819522    ID: 07000001    X Rx                DL:  8    03 a0 00 00 00 00 00 00     Channel: can0
    Angle_sent , 400 , Receive , Timestamp: 1679750555.819918    ID: 07000001    X Rx                DL:  8    01 69 00 00 00 00 00 00     Channel: can0
    Angle_sent , 0 , Receive , Timestamp: 1679750556.820480    ID: 07000001    X Rx                DL:  8    03 19 00 00 00 00 00 00     Channel: can0
    Angle_sent , 10 , Receive , Timestamp: 1679750557.820142    ID: 07000001    X Rx                DL:  8    02 de ff f3 00 00 00 00     Channel: can0
    Angle_sent , 20 , Receive , Timestamp: 1679750558.820254    ID: 07000001    X Rx                DL:  8    03 b2 00 00 00 00 00 00     Channel: can0
    Angle_sent , 30 , Receive , Timestamp: 1679750559.820326    ID: 07000001    X Rx                DL:  8    01 79 00 00 00 00 00 00     Channel: can0
    Angle_sent , 40 , Receive , Timestamp: 1679750560.820990    ID: 07000001    X Rx                DL:  8    03 28 00 00 00 00 00 00     Channel: can0
    Angle_sent , 50 , Receive , Timestamp: 1679750561.821174    ID: 07000001    X Rx                DL:  8    00 f0 00 00 00 00 00 00     Channel: can0
    Angle_sent , 60 , Receive , Timestamp: 1679750562.820780    ID: 07000001    X Rx                DL:  8    02 a1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 70 , Receive , Timestamp: 1679750563.821007    ID: 07000001    X Rx                DL:  8    00 69 00 00 00 00 00 00     Channel: can0
    Angle_sent , 80 , Receive , Timestamp: 1679750564.820963    ID: 07000001    X Rx                DL:  8    02 1b 00 00 00 00 00 00     Channel: can0
    Angle_sent , 90 , Receive , Timestamp: 1679750565.821106    ID: 07000001    X Rx                DL:  8    03 c9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 100 , Receive , Timestamp: 1679750566.821169    ID: 07000001    X Rx                DL:  8    01 90 00 00 00 00 00 00     Channel: can0
    Angle_sent , 110 , Receive , Timestamp: 1679750567.820724    ID: 07000001    X Rx                DL:  8    03 40 00 00 00 00 00 00     Channel: can0
    Angle_sent , 120 , Receive , Timestamp: 1679750568.821549    ID: 07000001    X Rx                DL:  8    01 09 00 00 00 00 00 00     Channel: can0
    Angle_sent , 130 , Receive , Timestamp: 1679750569.821300    ID: 07000001    X Rx                DL:  8    02 b9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 140 , Receive , Timestamp: 1679750570.821009    ID: 07000001    X Rx                DL:  8    00 81 00 00 00 00 00 00     Channel: can0
    Angle_sent , 150 , Receive , Timestamp: 1679750571.821177    ID: 07000001    X Rx                DL:  8    02 31 00 00 00 00 00 00     Channel: can0
    Angle_sent , 160 , Receive , Timestamp: 1679750572.821518    ID: 07000001    X Rx                DL:  8    03 e0 00 00 00 00 00 00     Channel: can0
    Angle_sent , 170 , Receive , Timestamp: 1679750573.821358    ID: 07000001    X Rx                DL:  8    01 a9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 180 , Receive , Timestamp: 1679750574.822011    ID: 07000001    X Rx                DL:  8    03 59 00 00 00 00 00 00     Channel: can0
    Angle_sent , 190 , Receive , Timestamp: 1679750575.821429    ID: 07000001    X Rx                DL:  8    01 21 00 00 00 00 00 00     Channel: can0
    Angle_sent , 200 , Receive , Timestamp: 1679750576.822150    ID: 07000001    X Rx                DL:  8    02 d2 00 00 00 00 00 00     Channel: can0
    Angle_sent , 210 , Receive , Timestamp: 1679750577.821761    ID: 07000001    X Rx                DL:  8    00 99 00 00 00 00 00 00     Channel: can0
    Angle_sent , 220 , Receive , Timestamp: 1679750578.822064    ID: 07000001    X Rx                DL:  8    02 49 00 00 00 00 00 00     Channel: can0
    Angle_sent , 230 , Receive , Timestamp: 1679750579.822253    ID: 07000001    X Rx                DL:  8    00 10 00 00 00 00 00 00     Channel: can0
    Angle_sent , 240 , Receive , Timestamp: 1679750580.822493    ID: 07000001    X Rx                DL:  8    01 c1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 250 , Receive , Timestamp: 1679750581.822884    ID: 07000001    X Rx                DL:  8    03 70 00 00 00 00 00 00     Channel: can0
    Angle_sent , 260 , Receive , Timestamp: 1679750582.822402    ID: 07000001    X Rx                DL:  8    01 39 00 00 00 00 00 00     Channel: can0
    Angle_sent , 270 , Receive , Timestamp: 1679750583.822896    ID: 07000001    X Rx                DL:  8    02 e9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 280 , Receive , Timestamp: 1679750584.822997    ID: 07000001    X Rx                DL:  8    00 b0 00 00 00 00 00 00     Channel: can0
    Angle_sent , 290 , Receive , Timestamp: 1679750585.822814    ID: 07000001    X Rx                DL:  8    02 61 00 00 00 00 00 00     Channel: can0
    Angle_sent , 300 , Receive , Timestamp: 1679750586.823164    ID: 07000001    X Rx                DL:  8    00 29 00 00 00 00 00 00     Channel: can0
    Angle_sent , 310 , Receive , Timestamp: 1679750587.822866    ID: 07000001    X Rx                DL:  8    01 d9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 320 , Receive , Timestamp: 1679750588.822706    ID: 07000001    X Rx                DL:  8    03 8a 00 00 00 00 00 00     Channel: can0
    Angle_sent , 330 , Receive , Timestamp: 1679750589.823193    ID: 07000001    X Rx                DL:  8    01 50 00 00 00 00 00 00     Channel: can0
    Angle_sent , 340 , Receive , Timestamp: 1679750590.823566    ID: 07000001    X Rx                DL:  8    03 00 00 00 00 00 00 00     Channel: can0
    Angle_sent , 350 , Receive , Timestamp: 1679750591.823159    ID: 07000001    X Rx                DL:  8    00 c9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 360 , Receive , Timestamp: 1679750592.823263    ID: 07000001    X Rx                DL:  8    02 79 00 00 00 00 00 00     Channel: can0
    Angle_sent , 370 , Receive , Timestamp: 1679750593.823577    ID: 07000001    X Rx                DL:  8    00 40 00 00 00 00 00 00     Channel: can0
    Angle_sent , 380 , Receive , Timestamp: 1679750594.824142    ID: 07000001    X Rx                DL:  8    01 f2 00 00 00 00 00 00     Channel: can0
    Angle_sent , 390 , Receive , Timestamp: 1679750595.823278    ID: 07000001    X Rx                DL:  8    03 a1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 400 , Receive , Timestamp: 1679750596.823398    ID: 07000001    X Rx                DL:  8    01 69 00 00 00 00 00 00     Channel: can0

############################################################   data hex round6  ###################################################################################

    canbustest@ubuntu:~/Documents$ /bin/python3 /home/canbustest/Documents/use70recv.py
    posix
    Message sent on Enable state data: Timestamp:        0.000000    ID: 06000001    X Rx                DL:  8    23 0d 20 01 00 00 00 00
    Angle_sent , 0 , Receive , Timestamp: 1679750622.826313    ID: 07000001    X Rx                DL:  8    03 19 00 00 00 00 00 00     Channel: can0
    Angle_sent , 10 , Receive , Timestamp: 1679750623.826431    ID: 07000001    X Rx                DL:  8    00 79 ff eb 00 00 00 00     Channel: can0
    Angle_sent , 20 , Receive , Timestamp: 1679750624.826618    ID: 07000001    X Rx                DL:  8    00 4c ff f8 00 00 00 00     Channel: can0
    Angle_sent , 30 , Receive , Timestamp: 1679750625.826685    ID: 07000001    X Rx                DL:  8    01 78 00 00 00 00 00 00     Channel: can0
    Angle_sent , 40 , Receive , Timestamp: 1679750626.826406    ID: 07000001    X Rx                DL:  8    03 28 00 00 00 00 00 00     Channel: can0
    Angle_sent , 50 , Receive , Timestamp: 1679750627.826563    ID: 07000001    X Rx                DL:  8    00 f0 00 00 00 00 00 00     Channel: can0
    Angle_sent , 60 , Receive , Timestamp: 1679750628.826828    ID: 07000001    X Rx                DL:  8    02 a0 00 00 00 00 00 00     Channel: can0
    Angle_sent , 70 , Receive , Timestamp: 1679750629.826850    ID: 07000001    X Rx                DL:  8    00 69 00 00 00 00 00 00     Channel: can0
    Angle_sent , 80 , Receive , Timestamp: 1679750630.826810    ID: 07000001    X Rx                DL:  8    02 1a 00 00 00 00 00 00     Channel: can0
    Angle_sent , 90 , Receive , Timestamp: 1679750631.826510    ID: 07000001    X Rx                DL:  8    03 ca 00 00 00 00 00 00     Channel: can0
    Angle_sent , 100 , Receive , Timestamp: 1679750632.827158    ID: 07000001    X Rx                DL:  8    01 91 00 00 00 00 00 00     Channel: can0
    Angle_sent , 110 , Receive , Timestamp: 1679750633.827201    ID: 07000001    X Rx                DL:  8    03 40 00 00 00 00 00 00     Channel: can0
    Angle_sent , 120 , Receive , Timestamp: 1679750634.826974    ID: 07000001    X Rx                DL:  8    01 09 00 00 00 00 00 00     Channel: can0
    Angle_sent , 130 , Receive , Timestamp: 1679750635.826870    ID: 07000001    X Rx                DL:  8    02 b9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 140 , Receive , Timestamp: 1679750636.827456    ID: 07000001    X Rx                DL:  8    00 81 00 00 00 00 00 00     Channel: can0
    Angle_sent , 150 , Receive , Timestamp: 1679750637.827900    ID: 07000001    X Rx                DL:  8    02 30 00 00 00 00 00 00     Channel: can0
    Angle_sent , 160 , Receive , Timestamp: 1679750638.827157    ID: 07000001    X Rx                DL:  8    03 e1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 170 , Receive , Timestamp: 1679750639.827996    ID: 07000001    X Rx                DL:  8    01 a9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 180 , Receive , Timestamp: 1679750640.827698    ID: 07000001    X Rx                DL:  8    03 59 00 00 00 00 00 00     Channel: can0
    Angle_sent , 190 , Receive , Timestamp: 1679750641.828011    ID: 07000001    X Rx                DL:  8    01 22 00 00 00 00 00 00     Channel: can0
    Angle_sent , 200 , Receive , Timestamp: 1679750642.827470    ID: 07000001    X Rx                DL:  8    02 d1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 210 , Receive , Timestamp: 1679750643.827594    ID: 07000001    X Rx                DL:  8    00 99 00 00 00 00 00 00     Channel: can0
    Angle_sent , 220 , Receive , Timestamp: 1679750644.828486    ID: 07000001    X Rx                DL:  8    02 48 00 00 00 00 00 00     Channel: can0
    Angle_sent , 230 , Receive , Timestamp: 1679750645.828052    ID: 07000001    X Rx                DL:  8    00 11 00 00 00 00 00 00     Channel: can0
    Angle_sent , 240 , Receive , Timestamp: 1679750646.828263    ID: 07000001    X Rx                DL:  8    01 c0 00 00 00 00 00 00     Channel: can0
    Angle_sent , 250 , Receive , Timestamp: 1679750647.828563    ID: 07000001    X Rx                DL:  8    03 71 00 00 00 00 00 00     Channel: can0
    Angle_sent , 260 , Receive , Timestamp: 1679750648.828619    ID: 07000001    X Rx                DL:  8    01 39 00 00 00 00 00 00     Channel: can0
    Angle_sent , 270 , Receive , Timestamp: 1679750649.829052    ID: 07000001    X Rx                DL:  8    02 e9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 280 , Receive , Timestamp: 1679750650.828754    ID: 07000001    X Rx                DL:  8    00 b1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 290 , Receive , Timestamp: 1679750651.828772    ID: 07000001    X Rx                DL:  8    02 62 00 00 00 00 00 00     Channel: can0
    Angle_sent , 300 , Receive , Timestamp: 1679750652.829119    ID: 07000001    X Rx                DL:  8    00 28 00 00 00 00 00 00     Channel: can0
    Angle_sent , 310 , Receive , Timestamp: 1679750653.829092    ID: 07000001    X Rx                DL:  8    01 d9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 320 , Receive , Timestamp: 1679750654.828702    ID: 07000001    X Rx                DL:  8    03 88 00 00 00 00 00 00     Channel: can0
    Angle_sent , 330 , Receive , Timestamp: 1679750655.829014    ID: 07000001    X Rx                DL:  8    01 50 00 00 00 00 00 00     Channel: can0
    Angle_sent , 340 , Receive , Timestamp: 1679750656.829557    ID: 07000001    X Rx                DL:  8    03 02 00 00 00 00 00 00     Channel: can0
    Angle_sent , 350 , Receive , Timestamp: 1679750657.828884    ID: 07000001    X Rx                DL:  8    00 c9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 360 , Receive , Timestamp: 1679750658.829112    ID: 07000001    X Rx                DL:  8    02 78 00 00 00 00 00 00     Channel: can0
    Angle_sent , 370 , Receive , Timestamp: 1679750659.829649    ID: 07000001    X Rx                DL:  8    00 42 00 00 00 00 00 00     Channel: can0
    Angle_sent , 380 , Receive , Timestamp: 1679750660.829967    ID: 07000001    X Rx                DL:  8    01 f2 00 00 00 00 00 00     Channel: can0
    Angle_sent , 390 , Receive , Timestamp: 1679750661.829905    ID: 07000001    X Rx                DL:  8    03 a0 00 00 00 00 00 00     Channel: can0
    Angle_sent , 400 , Receive , Timestamp: 1679750662.830188    ID: 07000001    X Rx                DL:  8    01 68 00 00 00 00 00 00     Channel: can0
    Angle_sent , 0 , Receive , Timestamp: 1679750663.830095    ID: 07000001    X Rx                DL:  8    03 1a 00 00 00 00 00 00     Channel: can0
    Angle_sent , 10 , Receive , Timestamp: 1679750664.829765    ID: 07000001    X Rx                DL:  8    02 dc ff f3 00 00 00 00     Channel: can0
    Angle_sent , 20 , Receive , Timestamp: 1679750665.830076    ID: 07000001    X Rx                DL:  8    03 b1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 30 , Receive , Timestamp: 1679750666.830178    ID: 07000001    X Rx                DL:  8    01 78 00 00 00 00 00 00     Channel: can0
    Angle_sent , 40 , Receive , Timestamp: 1679750667.830242    ID: 07000001    X Rx                DL:  8    03 29 00 00 00 00 00 00     Channel: can0
    Angle_sent , 50 , Receive , Timestamp: 1679750668.830962    ID: 07000001    X Rx                DL:  8    00 f1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 60 , Receive , Timestamp: 1679750669.830899    ID: 07000001    X Rx                DL:  8    02 a0 00 00 00 00 00 00     Channel: can0
    Angle_sent , 70 , Receive , Timestamp: 1679750670.830131    ID: 07000001    X Rx                DL:  8    00 6a 00 00 00 00 00 00     Channel: can0
    Angle_sent , 80 , Receive , Timestamp: 1679750671.830363    ID: 07000001    X Rx                DL:  8    02 18 00 00 00 00 00 00     Channel: can0
    Angle_sent , 90 , Receive , Timestamp: 1679750672.830661    ID: 07000001    X Rx                DL:  8    03 c9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 100 , Receive , Timestamp: 1679750673.831323    ID: 07000001    X Rx                DL:  8    01 91 00 00 00 00 00 00     Channel: can0
    Angle_sent , 110 , Receive , Timestamp: 1679750674.830486    ID: 07000001    X Rx                DL:  8    03 40 00 00 00 00 00 00     Channel: can0
    Angle_sent , 120 , Receive , Timestamp: 1679750675.830517    ID: 07000001    X Rx                DL:  8    01 09 00 00 00 00 00 00     Channel: can0
    Angle_sent , 130 , Receive , Timestamp: 1679750676.830878    ID: 07000001    X Rx                DL:  8    02 b8 00 00 00 00 00 00     Channel: can0
    Angle_sent , 140 , Receive , Timestamp: 1679750677.831260    ID: 07000001    X Rx                DL:  8    00 80 00 00 00 00 00 00     Channel: can0
    Angle_sent , 150 , Receive , Timestamp: 1679750678.830753    ID: 07000001    X Rx                DL:  8    02 30 00 00 00 00 00 00     Channel: can0
    Angle_sent , 160 , Receive , Timestamp: 1679750679.831100    ID: 07000001    X Rx                DL:  8    03 e1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 170 , Receive , Timestamp: 1679750680.831250    ID: 07000001    X Rx                DL:  8    01 a9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 180 , Receive , Timestamp: 1679750681.831130    ID: 07000001    X Rx                DL:  8    03 58 00 00 00 00 00 00     Channel: can0
    Angle_sent , 190 , Receive , Timestamp: 1679750682.831533    ID: 07000001    X Rx                DL:  8    01 21 00 00 00 00 00 00     Channel: can0
    Angle_sent , 200 , Receive , Timestamp: 1679750683.831839    ID: 07000001    X Rx                DL:  8    02 d1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 210 , Receive , Timestamp: 1679750684.831770    ID: 07000001    X Rx                DL:  8    00 9a 00 00 00 00 00 00     Channel: can0
    Angle_sent , 220 , Receive , Timestamp: 1679750685.832174    ID: 07000001    X Rx                DL:  8    02 49 00 00 00 00 00 00     Channel: can0
    Angle_sent , 230 , Receive , Timestamp: 1679750686.831961    ID: 07000001    X Rx                DL:  8    00 11 00 00 00 00 00 00     Channel: can0
    Angle_sent , 240 , Receive , Timestamp: 1679750687.832566    ID: 07000001    X Rx                DL:  8    01 c1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 250 , Receive , Timestamp: 1679750688.832077    ID: 07000001    X Rx                DL:  8    03 70 00 00 00 00 00 00     Channel: can0
    Angle_sent , 260 , Receive , Timestamp: 1679750689.832404    ID: 07000001    X Rx                DL:  8    01 39 00 00 00 00 00 00     Channel: can0
    Angle_sent , 270 , Receive , Timestamp: 1679750690.832933    ID: 07000001    X Rx                DL:  8    02 ea 00 00 00 00 00 00     Channel: can0
    Angle_sent , 280 , Receive , Timestamp: 1679750691.832584    ID: 07000001    X Rx                DL:  8    00 b1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 290 , Receive , Timestamp: 1679750692.833143    ID: 07000001    X Rx                DL:  8    02 60 00 00 00 00 00 00     Channel: can0
    Angle_sent , 300 , Receive , Timestamp: 1679750693.832737    ID: 07000001    X Rx                DL:  8    00 29 00 00 00 00 00 00     Channel: can0
    Angle_sent , 310 , Receive , Timestamp: 1679750694.833051    ID: 07000001    X Rx                DL:  8    01 d9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 320 , Receive , Timestamp: 1679750695.832347    ID: 07000001    X Rx                DL:  8    03 88 00 00 00 00 00 00     Channel: can0
    Angle_sent , 330 , Receive , Timestamp: 1679750696.833113    ID: 07000001    X Rx                DL:  8    01 51 00 00 00 00 00 00     Channel: can0
    Angle_sent , 340 , Receive , Timestamp: 1679750697.832983    ID: 07000001    X Rx                DL:  8    03 01 00 00 00 00 00 00     Channel: can0
    Angle_sent , 350 , Receive , Timestamp: 1679750698.833167    ID: 07000001    X Rx                DL:  8    00 c9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 360 , Receive , Timestamp: 1679750699.833458    ID: 07000001    X Rx                DL:  8    02 78 00 00 00 00 00 00     Channel: can0
    Angle_sent , 370 , Receive , Timestamp: 1679750700.833596    ID: 07000001    X Rx                DL:  8    00 41 00 00 00 00 00 00     Channel: can0
    Angle_sent , 380 , Receive , Timestamp: 1679750701.833591    ID: 07000001    X Rx                DL:  8    01 f1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 390 , Receive , Timestamp: 1679750702.833297    ID: 07000001    X Rx                DL:  8    03 a0 00 00 00 00 00 00     Channel: can0
    Angle_sent , 400 , Receive , Timestamp: 1679750703.833198    ID: 07000001    X Rx                DL:  8    01 69 00 00 00 00 00 00     Channel: can0

___________________________________________________________________________________________________________________________________________________________________

############################################################   data byteArray round1  ##############################################################################

    Message sent on Enable state data: Timestamp:        0.000000    ID: 06000001    X Rx                DL:  8    23 0d 20 01 00 00 00 00
    Angle_sent , 0 , Receive , bytearray(b'\x02O\x00\x04\x00\x00\x00\x00')
    Angle_sent , 10 , Receive , bytearray(b'\x02\xac\x00\x00\x00\x00\x00\x00')
    Angle_sent , 20 , Receive , bytearray(b'\x00s\x00\x00\x00\x00\x00\x00')
    Angle_sent , 30 , Receive , bytearray(b'\x02$\x00\x00\x00\x00\x00\x00')
    Angle_sent , 40 , Receive , bytearray(b'\x03\xd4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 50 , Receive , bytearray(b'\x01\x9b\x00\x00\x00\x00\x00\x00')
    Angle_sent , 60 , Receive , bytearray(b'\x03K\x00\x00\x00\x00\x00\x00')
    Angle_sent , 70 , Receive , bytearray(b'\x01\x14\x00\x00\x00\x00\x00\x00')
    Angle_sent , 80 , Receive , bytearray(b'\x02\xc3\x00\x00\x00\x00\x00\x00')
    Angle_sent , 90 , Receive , bytearray(b'\x00\x8c\x00\x00\x00\x00\x00\x00')
    Angle_sent , 100 , Receive , bytearray(b'\x02<\x00\x00\x00\x00\x00\x00')
    Angle_sent , 110 , Receive , bytearray(b'\x00\x04\x00\x00\x00\x00\x00\x00')
    Angle_sent , 120 , Receive , bytearray(b'\x01\xb4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 130 , Receive , bytearray(b'\x03c\x00\x00\x00\x00\x00\x00')
    Angle_sent , 140 , Receive , bytearray(b'\x01+\x00\x00\x00\x00\x00\x00')
    Angle_sent , 150 , Receive , bytearray(b'\x02\xdb\x00\x00\x00\x00\x00\x00')
    Angle_sent , 160 , Receive , bytearray(b'\x00\xa3\x00\x00\x00\x00\x00\x00')
    Angle_sent , 170 , Receive , bytearray(b'\x02S\x00\x00\x00\x00\x00\x00')
    Angle_sent , 180 , Receive , bytearray(b'\x00\x1b\x00\x00\x00\x00\x00\x00')
    Angle_sent , 190 , Receive , bytearray(b'\x01\xcc\x00\x00\x00\x00\x00\x00')
    Angle_sent , 200 , Receive , bytearray(b'\x03{\x00\x00\x00\x00\x00\x00')
    Angle_sent , 210 , Receive , bytearray(b'\x01C\x00\x00\x00\x00\x00\x00')
    Angle_sent , 220 , Receive , bytearray(b'\x02\xf4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 230 , Receive , bytearray(b'\x00\xbc\x00\x00\x00\x00\x00\x00')
    Angle_sent , 240 , Receive , bytearray(b'\x02l\x00\x00\x00\x00\x00\x00')
    Angle_sent , 250 , Receive , bytearray(b'\x004\x00\x00\x00\x00\x00\x00')
    Angle_sent , 260 , Receive , bytearray(b'\x01\xe4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 270 , Receive , bytearray(b'\x03\x93\x00\x00\x00\x00\x00\x00')
    Angle_sent , 280 , Receive , bytearray(b'\x01\\\x00\x00\x00\x00\x00\x00')
    Angle_sent , 290 , Receive , bytearray(b'\x03\x0b\x00\x00\x00\x00\x00\x00')
    Angle_sent , 300 , Receive , bytearray(b'\x00\xd3\x00\x00\x00\x00\x00\x00')
    Angle_sent , 310 , Receive , bytearray(b'\x02\x83\x00\x00\x00\x00\x00\x00')
    Angle_sent , 320 , Receive , bytearray(b'\x00L\x00\x00\x00\x00\x00\x00')
    Angle_sent , 330 , Receive , bytearray(b'\x01\xfc\x00\x00\x00\x00\x00\x00')
    Angle_sent , 340 , Receive , bytearray(b'\x03\xac\x00\x00\x00\x00\x00\x00')
    Angle_sent , 350 , Receive , bytearray(b'\x01t\x00\x00\x00\x00\x00\x00')
    Angle_sent , 360 , Receive , bytearray(b'\x03$\x00\x00\x00\x00\x00\x00')
    Angle_sent , 370 , Receive , bytearray(b'\x00\xec\x00\x00\x00\x00\x00\x00')
    Angle_sent , 380 , Receive , bytearray(b'\x02\x9c\x00\x00\x00\x00\x00\x00')
    Angle_sent , 390 , Receive , bytearray(b'\x00d\x00\x00\x00\x00\x00\x00')
    Angle_sent , 400 , Receive , bytearray(b'\x02\x15\x00\x00\x00\x00\x00\x00')
    Angle_sent , 0 , Receive , bytearray(b'\x03\xc4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 10 , Receive , bytearray(b'\x03\x86\xff\xf3\x00\x00\x00\x00')
    Angle_sent , 20 , Receive , bytearray(b'\x00t\x00\x00\x00\x00\x00\x00')
    Angle_sent , 30 , Receive , bytearray(b'\x02$\x00\x00\x00\x00\x00\x00')
    Angle_sent , 40 , Receive , bytearray(b'\x03\xd4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 50 , Receive , bytearray(b'\x01\x9c\x00\x00\x00\x00\x00\x00')
    Angle_sent , 60 , Receive , bytearray(b'\x03K\x00\x00\x00\x00\x00\x00')
    Angle_sent , 70 , Receive , bytearray(b'\x01\x14\x00\x00\x00\x00\x00\x00')
    Angle_sent , 80 , Receive , bytearray(b'\x02\xc5\x00\x00\x00\x00\x00\x00')
    Angle_sent , 90 , Receive , bytearray(b'\x00\x8b\x00\x00\x00\x00\x00\x00')
    Angle_sent , 100 , Receive , bytearray(b'\x02;\x00\x00\x00\x00\x00\x00')
    Angle_sent , 110 , Receive , bytearray(b'\x00\x03\x00\x00\x00\x00\x00\x00')
    Angle_sent , 120 , Receive , bytearray(b'\x01\xb4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 130 , Receive , bytearray(b'\x03d\x00\x00\x00\x00\x00\x00')
    Angle_sent , 140 , Receive , bytearray(b'\x01,\x00\x00\x00\x00\x00\x00')
    Angle_sent , 150 , Receive , bytearray(b'\x02\xdb\x00\x00\x00\x00\x00\x00')
    Angle_sent , 160 , Receive , bytearray(b'\x00\xa4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 170 , Receive , bytearray(b'\x02T\x00\x00\x00\x00\x00\x00')
    Angle_sent , 180 , Receive , bytearray(b'\x00\x1c\x00\x00\x00\x00\x00\x00')
    Angle_sent , 190 , Receive , bytearray(b'\x01\xcc\x00\x00\x00\x00\x00\x00')
    Angle_sent , 200 , Receive , bytearray(b'\x03|\x00\x00\x00\x00\x00\x00')
    Angle_sent , 210 , Receive , bytearray(b'\x01D\x00\x00\x00\x00\x00\x00')
    Angle_sent , 220 , Receive , bytearray(b'\x02\xf3\x00\x00\x00\x00\x00\x00')
    Angle_sent , 230 , Receive , bytearray(b'\x00\xbc\x00\x00\x00\x00\x00\x00')
    Angle_sent , 240 , Receive , bytearray(b'\x02k\x00\x00\x00\x00\x00\x00')
    Angle_sent , 250 , Receive , bytearray(b'\x004\x00\x00\x00\x00\x00\x00')
    Angle_sent , 260 , Receive , bytearray(b'\x01\xe4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 270 , Receive , bytearray(b'\x03\x94\x00\x00\x00\x00\x00\x00')
    Angle_sent , 280 , Receive , bytearray(b'\x01[\x00\x00\x00\x00\x00\x00')
    Angle_sent , 290 , Receive , bytearray(b'\x03\x0c\x00\x00\x00\x00\x00\x00')
    Angle_sent , 300 , Receive , bytearray(b'\x00\xd4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 310 , Receive , bytearray(b'\x02\x84\x00\x00\x00\x00\x00\x00')
    Angle_sent , 320 , Receive , bytearray(b'\x00L\x00\x00\x00\x00\x00\x00')
    Angle_sent , 330 , Receive , bytearray(b'\x01\xfb\x00\x00\x00\x00\x00\x00')
    Angle_sent , 340 , Receive , bytearray(b'\x03\xac\x00\x00\x00\x00\x00\x00')
    Angle_sent , 350 , Receive , bytearray(b'\x01t\x00\x00\x00\x00\x00\x00')
    Angle_sent , 360 , Receive , bytearray(b'\x03#\x00\x00\x00\x00\x00\x00')
    Angle_sent , 370 , Receive , bytearray(b'\x00\xec\x00\x00\x00\x00\x00\x00')
    Angle_sent , 380 , Receive , bytearray(b'\x02\x9b\x00\x00\x00\x00\x00\x00')
    Angle_sent , 390 , Receive , bytearray(b'\x00d\x00\x00\x00\x00\x00\x00')
    Angle_sent , 400 , Receive , bytearray(b'\x02\x14\x00\x00\x00\x00\x00\x00')

############################################################   data byteArray round2  ##############################################################################

    posix
    Message sent on Enable state data: Timestamp:        0.000000    ID: 06000001    X Rx                DL:  8    23 0d 20 01 00 00 00 00
    Angle_sent , 0 , Receive , bytearray(b'\x00t\x00\x00\x00\x00\x00\x00')
    Angle_sent , 10 , Receive , bytearray(b'\x02\xcf\xff\xff\x00\x00\x00\x00')
    Angle_sent , 20 , Receive , bytearray(b'\x00t\x00\x00\x00\x00\x00\x00')
    Angle_sent , 30 , Receive , bytearray(b'\x02#\x00\x00\x00\x00\x00\x00')
