
############################################################   data hex round1  ###################################################################################

    posix
    Message sent on Enable state data: Timestamp:        0.000000    ID: 06000001    X Rx                DL:  8    23 0d 20 01 00 00 00 00
    Angle_sent , 0 , Receive , Timestamp: 1679819815.403200    ID: 05800001    X Rx                DL:  8    60 0d 20 00 00 00 00 00     Channel: can0
    Angle_sent , 400 , Receive , Timestamp: 1679820144.741401    ID: 05800001    X Rx                DL:  8    60 04 21 01 98 20 00 00     Channel: can0
    Angle_sent , 0 , Receive , Timestamp: 1679820144.842301    ID: 05800001    X Rx                DL:  8    60 04 21 01 ae 21 00 00     Channel: can0
    Angle_sent , 10 , Receive , Timestamp: 1679820144.943180    ID: 05800001    X Rx                DL:  8    60 04 21 01 b8 22 00 00     Channel: can0
    Angle_sent , 20 , Receive , Timestamp: 1679820145.044291    ID: 05800001    X Rx                DL:  8    60 04 21 01 cc 23 00 00     Channel: can0
    Angle_sent , 30 , Receive , Timestamp: 1679820145.145710    ID: 05800001    X Rx                DL:  8    60 04 21 01 d5 24 00 00     Channel: can0
    Angle_sent , 40 , Receive , Timestamp: 1679820145.246348    ID: 05800001    X Rx                DL:  8    60 04 21 01 e2 25 00 00     Channel: can0
    Angle_sent , 50 , Receive , Timestamp: 1679820145.347125    ID: 05800001    X Rx                DL:  8    60 04 21 01 ee 26 00 00     Channel: can0
    Angle_sent , 60 , Receive , Timestamp: 1679820145.447571    ID: 05800001    X Rx                DL:  8    60 04 21 01 f8 27 00 00     Channel: can0
    Angle_sent , 70 , Receive , Timestamp: 1679820145.448900    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 80 , Receive , Timestamp: 1679820145.548858    ID: 05800001    X Rx                DL:  8    60 04 21 01 09 29 00 00     Channel: can0
    Angle_sent , 90 , Receive , Timestamp: 1679820145.550109    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 100 , Receive , Timestamp: 1679820145.649782    ID: 05800001    X Rx                DL:  8    60 04 21 01 31 25 00 00     Channel: can0
    Angle_sent , 110 , Receive , Timestamp: 1679820145.750559    ID: 05800001    X Rx                DL:  8    60 04 21 01 e0 1e 00 00     Channel: can0
    Angle_sent , 120 , Receive , Timestamp: 1679820145.851318    ID: 05800001    X Rx                DL:  8    60 04 21 01 85 18 00 00     Channel: can0
    Angle_sent , 130 , Receive , Timestamp: 1679820145.953320    ID: 05800001    X Rx                DL:  8    60 04 21 01 48 12 00 00     Channel: can0
    Angle_sent , 140 , Receive , Timestamp: 1679820146.053499    ID: 05800001    X Rx                DL:  8    60 04 21 01 0b 0c 00 00     Channel: can0
    Angle_sent , 150 , Receive , Timestamp: 1679820146.153945    ID: 05800001    X Rx                DL:  8    60 04 21 01 c3 08 00 00     Channel: can0
    Angle_sent , 160 , Receive , Timestamp: 1679820146.254704    ID: 05800001    X Rx                DL:  8    60 04 21 01 9c 07 00 00     Channel: can0
    Angle_sent , 170 , Receive , Timestamp: 1679820146.355408    ID: 05800001    X Rx                DL:  8    60 04 21 01 7d 07 00 00     Channel: can0
    Angle_sent , 180 , Receive , Timestamp: 1679820146.456170    ID: 05800001    X Rx                DL:  8    60 04 21 01 e2 07 00 00     Channel: can0
    Angle_sent , 190 , Receive , Timestamp: 1679820146.557209    ID: 05800001    X Rx                DL:  8    60 04 21 01 9b 08 00 00     Channel: can0
    Angle_sent , 200 , Receive , Timestamp: 1679820146.658073    ID: 05800001    X Rx                DL:  8    60 04 21 01 7d 09 00 00     Channel: can0
    Angle_sent , 210 , Receive , Timestamp: 1679820146.758385    ID: 05800001    X Rx                DL:  8    60 04 21 01 80 0a 00 00     Channel: can0
    Angle_sent , 220 , Receive , Timestamp: 1679820146.760204    ID: 05800001    X Rx                DL:  8    60 04 21 01 84 0a 00 00     Channel: can0
    Angle_sent , 230 , Receive , Timestamp: 1679820146.860419    ID: 05800001    X Rx                DL:  8    60 04 21 01 91 0b 00 00     Channel: can0
    Angle_sent , 240 , Receive , Timestamp: 1679820146.961128    ID: 05800001    X Rx                DL:  8    60 04 21 01 97 0c 00 00     Channel: can0
    Angle_sent , 250 , Receive , Timestamp: 1679820147.062062    ID: 05800001    X Rx                DL:  8    60 04 21 01 a5 0d 00 00     Channel: can0
    Angle_sent , 260 , Receive , Timestamp: 1679820147.162178    ID: 05800001    X Rx                DL:  8    60 04 21 01 b4 0e 00 00     Channel: can0
    Angle_sent , 270 , Receive , Timestamp: 1679820147.163413    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 280 , Receive , Timestamp: 1679820147.263606    ID: 05800001    X Rx                DL:  8    60 04 21 01 bb 0f 00 00     Channel: can0
    Angle_sent , 290 , Receive , Timestamp: 1679820147.364665    ID: 05800001    X Rx                DL:  8    60 04 21 01 cc 10 00 00     Channel: can0
    Angle_sent , 300 , Receive , Timestamp: 1679820147.465822    ID: 05800001    X Rx                DL:  8    60 04 21 01 d2 11 00 00     Channel: can0
    Angle_sent , 310 , Receive , Timestamp: 1679820147.566859    ID: 05800001    X Rx                DL:  8    60 04 21 01 e4 12 00 00     Channel: can0
    Angle_sent , 320 , Receive , Timestamp: 1679820147.667591    ID: 05800001    X Rx                DL:  8    60 04 21 01 f0 13 00 00     Channel: can0
    Angle_sent , 330 , Receive , Timestamp: 1679820147.768823    ID: 05800001    X Rx                DL:  8    60 04 21 01 04 15 00 00     Channel: can0
    Angle_sent , 340 , Receive , Timestamp: 1679820147.869553    ID: 05800001    X Rx                DL:  8    60 04 21 01 16 16 00 00     Channel: can0
    Angle_sent , 350 , Receive , Timestamp: 1679820147.870970    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 360 , Receive , Timestamp: 1679820147.971175    ID: 05800001    X Rx                DL:  8    60 04 21 01 1c 17 00 00     Channel: can0
    Angle_sent , 370 , Receive , Timestamp: 1679820148.072158    ID: 05800001    X Rx                DL:  8    60 04 21 01 2d 18 00 00     Channel: can0
    Angle_sent , 380 , Receive , Timestamp: 1679820148.172878    ID: 05800001    X Rx                DL:  8    60 04 21 01 37 19 00 00     Channel: can0
    Angle_sent , 390 , Receive , Timestamp: 1679820148.273677    ID: 05800001    X Rx                DL:  8    60 04 21 01 4d 1a 00 00     Channel: can0
    Angle_sent , 400 , Receive , Timestamp: 1679820148.374384    ID: 05800001    X Rx                DL:  8    60 04 21 01 53 1b 00 00     Channel: can0

############################################################   data hex round6  ###################################################################################

    posix
    Message sent on Enable state data: Timestamp:        0.000000    ID: 06000001    X Rx                DL:  8    23 0d 20 01 00 00 00 00
    Angle_sent , 0 , Receive , Timestamp: 1679820327.007902    ID: 05800001    X Rx                DL:  8    60 0d 20 00 00 00 00 00     Channel: can0
    Angle_sent , 10 , Receive , Timestamp: 1679820327.009739    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 20 , Receive , Timestamp: 1679820327.111235    ID: 05800001    X Rx                DL:  8    60 04 21 01 ca 25 00 00     Channel: can0
    Angle_sent , 30 , Receive , Timestamp: 1679820327.212291    ID: 05800001    X Rx                DL:  8    60 04 21 01 7f 1f 00 00     Channel: can0
    Angle_sent , 40 , Receive , Timestamp: 1679820327.312984    ID: 05800001    X Rx                DL:  8    60 04 21 01 22 19 00 00     Channel: can0
    Angle_sent , 50 , Receive , Timestamp: 1679820327.414093    ID: 05800001    X Rx                DL:  8    60 04 21 01 be 12 00 00     Channel: can0
    Angle_sent , 60 , Receive , Timestamp: 1679820327.515159    ID: 05800001    X Rx                DL:  8    60 04 21 01 7f 0c 00 00     Channel: can0
    Angle_sent , 70 , Receive , Timestamp: 1679820327.616581    ID: 05800001    X Rx                DL:  8    60 04 21 01 f8 08 00 00     Channel: can0
    Angle_sent , 80 , Receive , Timestamp: 1679820327.717721    ID: 05800001    X Rx                DL:  8    60 04 21 01 ba 07 00 00     Channel: can0
    Angle_sent , 90 , Receive , Timestamp: 1679820327.818606    ID: 05800001    X Rx                DL:  8    60 04 21 01 8f 07 00 00     Channel: can0
    Angle_sent , 100 , Receive , Timestamp: 1679820327.919977    ID: 05800001    X Rx                DL:  8    60 04 21 01 df 07 00 00     Channel: can0
    Angle_sent , 110 , Receive , Timestamp: 1679820328.021269    ID: 05800001    X Rx                DL:  8    60 04 21 01 9b 08 00 00     Channel: can0
    Angle_sent , 120 , Receive , Timestamp: 1679820328.022440    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 130 , Receive , Timestamp: 1679820328.121987    ID: 05800001    X Rx                DL:  8    60 04 21 01 80 09 00 00     Channel: can0
    Angle_sent , 140 , Receive , Timestamp: 1679820328.222754    ID: 05800001    X Rx                DL:  8    60 04 21 01 7d 0a 00 00     Channel: can0
    Angle_sent , 150 , Receive , Timestamp: 1679820328.323775    ID: 05800001    X Rx                DL:  8    60 04 21 01 8e 0b 00 00     Channel: can0
    Angle_sent , 160 , Receive , Timestamp: 1679820328.424579    ID: 05800001    X Rx                DL:  8    60 04 21 01 96 0c 00 00     Channel: can0
    Angle_sent , 170 , Receive , Timestamp: 1679820328.525506    ID: 05800001    X Rx                DL:  8    60 04 21 01 a6 0d 00 00     Channel: can0
    Angle_sent , 180 , Receive , Timestamp: 1679820328.626347    ID: 05800001    X Rx                DL:  8    60 04 21 01 b6 0e 00 00     Channel: can0
    Angle_sent , 190 , Receive , Timestamp: 1679820328.727206    ID: 05800001    X Rx                DL:  8    60 04 21 01 c1 0f 00 00     Channel: can0
    Angle_sent , 200 , Receive , Timestamp: 1679820328.827945    ID: 05800001    X Rx                DL:  8    60 04 21 01 cd 10 00 00     Channel: can0
    Angle_sent , 210 , Receive , Timestamp: 1679820328.928762    ID: 05800001    X Rx                DL:  8    60 04 21 01 d3 11 00 00     Channel: can0
    Angle_sent , 220 , Receive , Timestamp: 1679820329.029581    ID: 05800001    X Rx                DL:  8    60 04 21 01 e4 12 00 00     Channel: can0
    Angle_sent , 230 , Receive , Timestamp: 1679820329.030846    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 240 , Receive , Timestamp: 1679820329.131343    ID: 05800001    X Rx                DL:  8    60 04 21 01 ee 13 00 00     Channel: can0
    Angle_sent , 250 , Receive , Timestamp: 1679820329.132565    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 260 , Receive , Timestamp: 1679820329.232217    ID: 05800001    X Rx                DL:  8    60 04 21 01 ff 14 00 00     Channel: can0
    Angle_sent , 270 , Receive , Timestamp: 1679820329.332566    ID: 05800001    X Rx                DL:  8    60 04 21 01 13 16 00 00     Channel: can0
    Angle_sent , 280 , Receive , Timestamp: 1679820329.433396    ID: 05800001    X Rx                DL:  8    60 04 21 01 1d 17 00 00     Channel: can0
    Angle_sent , 290 , Receive , Timestamp: 1679820329.534555    ID: 05800001    X Rx                DL:  8    60 04 21 01 2e 18 00 00     Channel: can0
    Angle_sent , 300 , Receive , Timestamp: 1679820329.635351    ID: 05800001    X Rx                DL:  8    60 04 21 01 33 19 00 00     Channel: can0
    Angle_sent , 310 , Receive , Timestamp: 1679820329.736093    ID: 05800001    X Rx                DL:  8    60 04 21 01 46 1a 00 00     Channel: can0
    Angle_sent , 320 , Receive , Timestamp: 1679820329.836858    ID: 05800001    X Rx                DL:  8    60 04 21 01 53 1b 00 00     Channel: can0
    Angle_sent , 330 , Receive , Timestamp: 1679820329.937881    ID: 05800001    X Rx                DL:  8    60 04 21 01 65 1c 00 00     Channel: can0
    Angle_sent , 340 , Receive , Timestamp: 1679820330.039014    ID: 05800001    X Rx                DL:  8    60 04 21 01 74 1d 00 00     Channel: can0
    Angle_sent , 350 , Receive , Timestamp: 1679820330.139988    ID: 05800001    X Rx                DL:  8    60 04 21 01 7f 1e 00 00     Channel: can0
    Angle_sent , 360 , Receive , Timestamp: 1679820330.240713    ID: 05800001    X Rx                DL:  8    60 04 21 01 94 1f 00 00     Channel: can0
    Angle_sent , 370 , Receive , Timestamp: 1679820330.341641    ID: 05800001    X Rx                DL:  8    60 04 21 01 97 20 00 00     Channel: can0
    Angle_sent , 380 , Receive , Timestamp: 1679820330.342892    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 390 , Receive , Timestamp: 1679820330.442441    ID: 05800001    X Rx                DL:  8    60 04 21 01 ab 21 00 00     Channel: can0
    Angle_sent , 400 , Receive , Timestamp: 1679820330.543785    ID: 05800001    X Rx                DL:  8    60 04 21 01 b4 22 00 00     Channel: can0
    Angle_sent , 0 , Receive , Timestamp: 1679820330.644905    ID: 05800001    X Rx                DL:  8    60 04 21 01 c7 23 00 00     Channel: can0
    Angle_sent , 10 , Receive , Timestamp: 1679820330.745411    ID: 05800001    X Rx                DL:  8    60 04 21 01 d1 24 00 00     Channel: can0
    Angle_sent , 20 , Receive , Timestamp: 1679820330.746678    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 30 , Receive , Timestamp: 1679820330.847891    ID: 05800001    X Rx                DL:  8    60 04 21 01 e3 25 00 00     Channel: can0
    Angle_sent , 40 , Receive , Timestamp: 1679820330.948035    ID: 05800001    X Rx                DL:  8    60 04 21 01 ee 26 00 00     Channel: can0
    Angle_sent , 50 , Receive , Timestamp: 1679820330.949100    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 60 , Receive , Timestamp: 1679820331.049095    ID: 05800001    X Rx                DL:  8    60 04 21 01 f9 27 00 00     Channel: can0
    Angle_sent , 70 , Receive , Timestamp: 1679820331.149976    ID: 05800001    X Rx                DL:  8    60 04 21 01 0b 29 00 00     Channel: can0
    Angle_sent , 80 , Receive , Timestamp: 1679820331.251054    ID: 05800001    X Rx                DL:  8    60 04 21 01 0c 25 00 00     Channel: can0
    Angle_sent , 90 , Receive , Timestamp: 1679820331.351474    ID: 05800001    X Rx                DL:  8    60 04 21 01 bd 1e 00 00     Channel: can0
    Angle_sent , 100 , Receive , Timestamp: 1679820331.352669    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 110 , Receive , Timestamp: 1679820331.453272    ID: 05800001    X Rx                DL:  8    60 04 21 01 62 18 00 00     Channel: can0
    Angle_sent , 120 , Receive , Timestamp: 1679820331.553926    ID: 05800001    X Rx                DL:  8    60 04 21 01 ff 11 00 00     Channel: can0
    Angle_sent , 130 , Receive , Timestamp: 1679820331.555077    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 140 , Receive , Timestamp: 1679820331.655019    ID: 05800001    X Rx                DL:  8    60 04 21 01 d1 0b 00 00     Channel: can0
    Angle_sent , 150 , Receive , Timestamp: 1679820331.755831    ID: 05800001    X Rx                DL:  8    60 04 21 01 b6 08 00 00     Channel: can0
    Angle_sent , 160 , Receive , Timestamp: 1679820331.856670    ID: 05800001    X Rx                DL:  8    60 04 21 01 93 07 00 00     Channel: can0
    Angle_sent , 170 , Receive , Timestamp: 1679820331.957842    ID: 05800001    X Rx                DL:  8    60 04 21 01 79 07 00 00     Channel: can0
    Angle_sent , 180 , Receive , Timestamp: 1679820332.058036    ID: 05800001    X Rx                DL:  8    60 04 21 01 e6 07 00 00     Channel: can0
    Angle_sent , 190 , Receive , Timestamp: 1679820332.059066    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 200 , Receive , Timestamp: 1679820332.159544    ID: 05800001    X Rx                DL:  8    60 04 21 01 a0 08 00 00     Channel: can0
    Angle_sent , 210 , Receive , Timestamp: 1679820332.260238    ID: 05800001    X Rx                DL:  8    60 04 21 01 83 09 00 00     Channel: can0
    Angle_sent , 220 , Receive , Timestamp: 1679820332.361866    ID: 05800001    X Rx                DL:  8    60 04 21 01 83 0a 00 00     Channel: can0
    Angle_sent , 230 , Receive , Timestamp: 1679820332.463425    ID: 05800001    X Rx                DL:  8    60 04 21 01 95 0b 00 00     Channel: can0
    Angle_sent , 240 , Receive , Timestamp: 1679820332.564263    ID: 05800001    X Rx                DL:  8    60 04 21 01 9b 0c 00 00     Channel: can0
    Angle_sent , 250 , Receive , Timestamp: 1679820332.664390    ID: 05800001    X Rx                DL:  8    60 04 21 01 a7 0d 00 00     Channel: can0
    Angle_sent , 260 , Receive , Timestamp: 1679820332.665650    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 270 , Receive , Timestamp: 1679820332.765740    ID: 05800001    X Rx                DL:  8    60 04 21 01 b4 0e 00 00     Channel: can0
    Angle_sent , 280 , Receive , Timestamp: 1679820332.865876    ID: 05800001    X Rx                DL:  8    60 04 21 01 bc 0f 00 00     Channel: can0
    Angle_sent , 290 , Receive , Timestamp: 1679820332.867719    ID: 05800001    X Rx                DL:  8    60 04 21 01 c0 0f 00 00     Channel: can0
    Angle_sent , 300 , Receive , Timestamp: 1679820332.967830    ID: 05800001    X Rx                DL:  8    60 04 21 01 cd 10 00 00     Channel: can0
    Angle_sent , 310 , Receive , Timestamp: 1679820333.068606    ID: 05800001    X Rx                DL:  8    60 04 21 01 d5 11 00 00     Channel: can0
    Angle_sent , 320 , Receive , Timestamp: 1679820333.169525    ID: 05800001    X Rx                DL:  8    60 04 21 01 e7 12 00 00     Channel: can0
    Angle_sent , 330 , Receive , Timestamp: 1679820333.270670    ID: 05800001    X Rx                DL:  8    60 04 21 01 f2 13 00 00     Channel: can0
    Angle_sent , 340 , Receive , Timestamp: 1679820333.371506    ID: 05800001    X Rx                DL:  8    60 04 21 01 05 15 00 00     Channel: can0
    Angle_sent , 350 , Receive , Timestamp: 1679820333.472343    ID: 05800001    X Rx                DL:  8    60 04 21 01 14 16 00 00     Channel: can0
    Angle_sent , 360 , Receive , Timestamp: 1679820333.573410    ID: 05800001    X Rx                DL:  8    60 04 21 01 19 17 00 00     Channel: can0
    Angle_sent , 370 , Receive , Timestamp: 1679820333.674138    ID: 05800001    X Rx                DL:  8    60 04 21 01 2b 18 00 00     Channel: can0
    Angle_sent , 380 , Receive , Timestamp: 1679820333.774891    ID: 05800001    X Rx                DL:  8    60 04 21 01 33 19 00 00     Channel: can0
    Angle_sent , 390 , Receive , Timestamp: 1679820333.875896    ID: 05800001    X Rx                DL:  8    60 04 21 01 4a 1a 00 00     Channel: can0
    Angle_sent , 400 , Receive , Timestamp: 1679820333.976777    ID: 05800001    X Rx                DL:  8    60 04 21 01 56 1b 00 00     Channel: can0
_________________________________________________________________

############################################################   data byteArray round1  ##############################################################################

    posix
    Message sent on Enable state data: Timestamp:        0.000000    ID: 06000001    X Rx                DL:  8    23 0d 20 01 00 00 00 00
    Timestamp: 1679816903.205190    ID: 05800001    X Rx                DL:  8    60 0d 20 00 00 00 00 00     Channel: can0
    Angle_sent , 0 , Receive , bytearray(b'`\x04!\x010*\x00\x00')
    Angle_sent , 10 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 20 , Receive , bytearray(b'`\x04!\x01\x83\x00\x00\x00')
    Angle_sent , 30 , Receive , bytearray(b'`\x04!\x01\x0e\x01\x00\x00')
    Angle_sent , 40 , Receive , bytearray(b'`\x04!\x01\x0e\x01\x00\x00')
    Angle_sent , 50 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 60 , Receive , bytearray(b'`\x04!\x01\x1b\x02\x00\x00')
    Angle_sent , 70 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 80 , Receive , bytearray(b'`\x04!\x01*\x03\x00\x00')
    Angle_sent , 90 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 100 , Receive , bytearray(b'`\x04!\x017\x04\x00\x00')
    Angle_sent , 110 , Receive , bytearray(b'`\x04!\x01F\x05\x00\x00')
    Angle_sent , 120 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 130 , Receive , bytearray(b'`\x04!\x01T\x06\x00\x00')
    Angle_sent , 140 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 150 , Receive , bytearray(b'`\x04!\x01a\x07\x00\x00')
    Angle_sent , 160 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 170 , Receive , bytearray(b'`\x04!\x01p\x08\x00\x00')
    Angle_sent , 180 , Receive , bytearray(b'`\x04!\x01}\t\x00\x00')
    Angle_sent , 190 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 200 , Receive , bytearray(b'`\x04!\x01\x8b\n\x00\x00')
    Angle_sent , 210 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 220 , Receive , bytearray(b'`\x04!\x01\x9a\x0b\x00\x00')
    Angle_sent , 230 , Receive , bytearray(b'`\x04!\x01\xa7\x0c\x00\x00')
    Angle_sent , 240 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 250 , Receive , bytearray(b'`\x04!\x01\xb5\r\x00\x00')
    Angle_sent , 260 , Receive , bytearray(b'`\x04!\x01\xc3\x0e\x00\x00')
    Angle_sent , 270 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 280 , Receive , bytearray(b'`\x04!\x01\xd1\x0f\x00\x00')
    Angle_sent , 290 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 300 , Receive , bytearray(b'`\x04!\x01\xdf\x10\x00\x00')
    Angle_sent , 310 , Receive , bytearray(b'`\x04!\x01\xe0\x10\x00\x00')
    Angle_sent , 320 , Receive , bytearray(b'`\x04!\x01\xed\x11\x00\x00')
    Angle_sent , 330 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 340 , Receive , bytearray(b'`\x04!\x01\xfb\x12\x00\x00')
    Angle_sent , 350 , Receive , bytearray(b'`\x04!\x01\t\x14\x00\x00')
    Angle_sent , 360 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 370 , Receive , bytearray(b'`\x04!\x01\x17\x15\x00\x00')
    Angle_sent , 380 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 390 , Receive , bytearray(b'`\x04!\x01%\x16\x00\x00')
    Angle_sent , 400 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 0 , Receive , bytearray(b'`\x04!\x013\x17\x00\x00')
    Angle_sent , 10 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 20 , Receive , bytearray(b'`\x04!\x01A\x18\x00\x00')
    Angle_sent , 30 , Receive , bytearray(b'`\x04!\x01O\x19\x00\x00')
    Angle_sent , 40 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 50 , Receive , bytearray(b'`\x04!\x01]\x1a\x00\x00')
    Angle_sent , 60 , Receive , bytearray(b'`\x04!\x01]\x1a\x00\x00')
    Angle_sent , 70 , Receive , bytearray(b'`\x04!\x01k\x1b\x00\x00')
    Angle_sent , 80 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 90 , Receive , bytearray(b'`\x04!\x01y\x1c\x00\x00')
    Angle_sent , 100 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 110 , Receive , bytearray(b'`\x04!\x01\x87\x1d\x00\x00')
    Angle_sent , 120 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 130 , Receive , bytearray(b'`\x04!\x01\x95\x1e\x00\x00')
    Angle_sent , 140 , Receive , bytearray(b'`\x04!\x01\x95\x1e\x00\x00')
    Angle_sent , 150 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 160 , Receive , bytearray(b'`\x04!\x01\xa4\x1f\x00\x00')
    Angle_sent , 170 , Receive , bytearray(b'`\x04!\x01\xb2 \x00\x00')
    Angle_sent , 180 , Receive , bytearray(b'`\x04!\x01\xb2 \x00\x00')
    Angle_sent , 190 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 200 , Receive , bytearray(b'`\x04!\x01\xbf!\x00\x00')
    Angle_sent , 210 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 220 , Receive , bytearray(b'`\x04!\x01\xce"\x00\x00')
    Angle_sent , 230 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 240 , Receive , bytearray(b'`\x04!\x01\xdb#\x00\x00')
    Angle_sent , 250 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 260 , Receive , bytearray(b'`\x04!\x01\xeb$\x00\x00')
    Angle_sent , 270 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 280 , Receive , bytearray(b'`\x04!\x01\xf8%\x00\x00')
    Angle_sent , 290 , Receive , bytearray(b'`\x04!\x01\xf8%\x00\x00')
    Angle_sent , 300 , Receive , bytearray(b"`\x04!\x01\x06\'\x00\x00")
    Angle_sent , 310 , Receive , bytearray(b'`\x04!\x01\x14(\x00\x00')
    Angle_sent , 320 , Receive , bytearray(b'`\x04!\x01\x14(\x00\x00')
    Angle_sent , 330 , Receive , bytearray(b'`\x04!\x01")\x00\x00')
    Angle_sent , 340 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 350 , Receive , bytearray(b'`\x04!\x01/*\x00\x00')
    Angle_sent , 360 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 370 , Receive , bytearray(b'`\x04!\x01\x83\x00\x00\x00')
    Angle_sent , 380 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 390 , Receive , bytearray(b'`\x04!\x01\x0e\x01\x00\x00')
    Angle_sent , 400 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')

############################################################   data byteArray round2  ##############################################################################

    posix
    Message sent on Enable state data: Timestamp:        0.000000    ID: 06000001    X Rx                DL:  8    23 0d 20 01 00 00 00 00
    Timestamp: 1679817409.893208    ID: 05800001    X Rx                DL:  8    60 0d 20 00 00 00 00 00     Channel: can0
    Angle_sent , 0 , Receive , bytearray(b'`\x04!\x01]\x1a\x00\x00')
    Angle_sent , 10 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 20 , Receive , bytearray(b'`\x04!\x01\x1d\x00\x00\x00')
    Angle_sent , 30 , Receive , bytearray(b'`\x04!\x01\r\x01\x00\x00')
    Angle_sent , 40 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 50 , Receive , bytearray(b'`\x04!\x01\x1b\x02\x00\x00')
    Angle_sent , 60 , Receive , bytearray(b'`\x04!\x01\x1b\x02\x00\x00')
    Angle_sent , 70 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 80 , Receive , bytearray(b'`\x04!\x01*\x03\x00\x00')
    Angle_sent , 90 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 100 , Receive , bytearray(b'`\x04!\x018\x04\x00\x00')
    Angle_sent , 110 , Receive , bytearray(b'`\x04!\x018\x04\x00\x00')
    Angle_sent , 120 , Receive , bytearray(b'`\x02 \x00\x00\x00\x00\x00')
    Angle_sent , 130 , Receive , bytearray(b'`\x04!\x01F\x05\x00\x00')
